Time (s),USB Avg Current (mA)
2019.5090,28.725
2019.5092,29.867
2019.5094,28.709
2019.5096,28.739
2019.5098,29.551
2019.5100,28.746
2019.5102,29.885
2019.5104,28.577
2019.5106,28.722
2019.5108,29.572
2019.5110,28.696
2019.5112,29.81
2019.5114,28.733
2019.5116,28.76
2019.5118,29.531
2019.5120,28.72
2019.5122,29.848
2019.5124,28.745
2019.5126,28.722
2019.5128,29.534
2019.5130,28.744
2019.5132,29.885
2019.5134,28.766
2019.5136,28.727
2019.5138,29.547
2019.5140,29.906
2019.5142,28.747
2019.5144,28.761
2019.5146,29.508
2019.5148,28.713
2019.5150,29.883
2019.5152,28.697
2019.5154,28.743
2019.5156,29.582
2019.5158,28.683
2019.5160,29.797
2019.5162,28.689
2019.5164,28.692
2019.5166,29.556
2019.5168,28.684
2019.5170,29.938
2019.5172,28.702
2019.5174,28.657
2019.5176,29.454
2019.5178,28.648
2019.5180,29.865
2019.5182,28.707
2019.5184,28.684
2019.5186,29.466
2019.5188,28.666
2019.5190,29.821
2019.5192,28.619
2019.5194,28.823
2019.5196,29.515
2019.5198,28.705
2019.5200,29.888
2019.5202,28.758
2019.5204,28.708
2019.5206,29.511
2019.5208,28.663
2019.5210,29.79
2019.5212,28.751
2019.5214,28.633
2019.5216,29.554
2019.5218,28.739
2019.5220,29.851
2019.5222,28.66
2019.5224,28.682
2019.5226,29.564
2019.5228,28.63
2019.5230,29.896
2019.5232,28.642
2019.5234,28.757
2019.5236,29.544
2019.5238,28.725
2019.5240,29.905
2019.5242,28.742
2019.5244,28.706
2019.5246,29.542
2019.5248,28.673
2019.5250,29.797
2019.5252,28.743
2019.5254,28.632
2019.5256,29.469
2019.5258,28.67
2019.5260,29.864
2019.5262,28.679
2019.5264,28.66
2019.5266,29.525
2019.5268,28.696
2019.5270,29.873
2019.5272,28.669
2019.5274,28.743
2019.5276,29.496
2019.5278,28.736
2019.5280,29.856
2019.5282,28.776
2019.5284,28.731
2019.5286,29.508
2019.5288,28.637
2019.5290,29.889
2019.5292,28.702
2019.5294,29.493
2019.5296,28.688
2019.5298,29.936
2019.5300,28.675
2019.5302,28.681
2019.5304,29.507
2019.5306,28.729
2019.5308,29.812
2019.5310,28.722
2019.5312,28.748
2019.5314,29.443
2019.5316,28.764
2019.5318,29.841
2019.5320,28.714
2019.5322,28.745
2019.5324,29.503
2019.5326,28.737
2019.5328,29.798
2019.5330,28.725
2019.5332,28.654
2019.5334,29.469
2019.5336,28.639
2019.5338,29.889
2019.5340,28.721
2019.5342,28.67
2019.5344,29.495
2019.5346,28.69
2019.5348,29.893
2019.5350,28.745
2019.5352,28.614
2019.5354,29.512
2019.5356,28.732
2019.5358,29.912
2019.5360,28.706
2019.5362,28.708
2019.5364,29.487
2019.5366,28.729
2019.5368,29.881
2019.5370,28.725
2019.5372,28.7
2019.5374,29.399
2019.5376,28.746
2019.5378,29.873
2019.5380,28.686
2019.5382,28.792
2019.5384,29.428
2019.5386,28.764
2019.5388,29.845
2019.5390,28.699
2019.5392,28.745
2019.5394,29.394
2019.5396,28.657
2019.5398,29.841
2019.5400,28.678
2019.5402,28.73
2019.5404,29.362
2019.5406,28.639
2019.5408,29.897
2019.5410,28.68
2019.5412,28.731
2019.5414,29.384
2019.5416,28.687
2019.5418,29.894
2019.5420,28.673
2019.5422,28.76
2019.5424,29.344
2019.5426,28.728
2019.5428,29.896
2019.5430,28.734
2019.5432,28.73
2019.5434,29.389
2019.5436,28.669
2019.5438,29.853
2019.5440,28.635
2019.5442,28.782
2019.5444,29.298
2019.5446,28.687
2019.5448,28.705
2019.5450,28.836
2019.5452,29.274
2019.5454,28.708
2019.5456,29.936
2019.5458,28.739
2019.5460,28.771
2019.5462,29.303
2019.5464,28.727
2019.5466,29.843
2019.5468,28.728
2019.5470,28.758
2019.5472,29.352
2019.5474,28.775
2019.5476,29.854
2019.5478,28.745
2019.5480,28.782
2019.5482,29.181
2019.5484,28.669
2019.5486,29.827
2019.5488,28.646
2019.5490,28.819
2019.5492,29.216
2019.5494,28.614
2019.5496,29.893
2019.5498,28.672
2019.5500,28.805
2019.5502,29.16
2019.5504,28.65
2019.5506,29.849
2019.5508,28.594
2019.5510,28.798
2019.5512,29.145
2019.5514,28.633
2019.5516,29.836
2019.5518,28.754
2019.5520,28.874
2019.5522,29.166
2019.5524,28.671
2019.5526,29.842
2019.5528,28.683
2019.5530,28.815
2019.5532,29.186
2019.5534,28.637
2019.5536,29.869
2019.5538,28.722
2019.5540,28.914
2019.5542,29.166
2019.5544,28.674
2019.5546,29.868
2019.5548,28.764
2019.5550,28.88
2019.5552,29.187
2019.5554,28.642
2019.5556,29.814
2019.5558,28.737
2019.5560,28.939
2019.5562,29.23
2019.5564,28.718
2019.5566,29.921
2019.5568,28.647
2019.5570,28.872
2019.5572,29.076
2019.5574,28.712
2019.5576,29.9
2019.5578,28.685
2019.5580,29.008
2019.5582,29.081
2019.5584,28.637
2019.5586,29.831
2019.5588,28.716
2019.5590,28.955
2019.5592,29.049
2019.5594,28.641
2019.5596,29.907
2019.5598,28.638
2019.5600,28.97
2019.5602,28.808
2019.5604,29.852
2019.5606,28.713
2019.5608,29.026
2019.5610,29.059
2019.5612,28.684
2019.5614,29.917
2019.5616,28.719
2019.5618,29.026
2019.5620,29.141
2019.5622,28.721
2019.5624,29.826
2019.5626,28.718
2019.5628,29.082
2019.5630,29.076
2019.5632,28.76
2019.5634,29.815
2019.5636,28.663
2019.5638,28.967
2019.5640,29.063
2019.5642,28.659
2019.5644,29.946
2019.5646,28.745
2019.5648,29.115
2019.5650,29.069
2019.5652,28.619
2019.5654,29.818
2019.5656,28.672
2019.5658,29.088
2019.5660,28.973
2019.5662,28.591
2019.5664,29.873
2019.5666,28.657
2019.5668,29.183
2019.5670,28.992
2019.5672,28.735
2019.5674,29.824
2019.5676,28.759
2019.5678,29.164
2019.5680,28.982
2019.5682,28.638
2019.5684,29.846
2019.5686,28.753
2019.5688,29.184
2019.5690,28.967
2019.5692,28.684
2019.5694,29.908
2019.5696,28.714
2019.5698,29.17
2019.5700,29.021
2019.5702,28.69
2019.5704,29.856
2019.5706,28.693
2019.5708,29.181
2019.5710,28.964
2019.5712,28.645
2019.5714,29.872
2019.5716,28.693
2019.5718,29.142
2019.5720,28.995
2019.5722,28.697
2019.5724,29.876
2019.5726,28.711
2019.5728,29.183
2019.5730,28.923
2019.5732,28.616
2019.5734,29.886
2019.5736,28.634
2019.5738,29.234
2019.5740,28.847
2019.5742,28.625
2019.5744,29.9
2019.5746,28.658
2019.5748,29.195
2019.5750,28.876
2019.5752,28.706
2019.5754,29.87
2019.5756,29.265
2019.5758,28.87
2019.5760,28.729
2019.5762,29.833
2019.5764,28.728
2019.5766,29.301
2019.5768,28.844
2019.5770,28.753
2019.5772,29.867
2019.5774,28.721
2019.5776,29.243
2019.5778,28.818
2019.5780,28.755
2019.5782,29.863
2019.5784,28.642
2019.5786,29.253
2019.5788,28.817
2019.5790,28.724
2019.5792,29.91
2019.5794,28.605
2019.5796,29.262
2019.5798,28.823
2019.5800,28.636
2019.5802,29.945
2019.5804,28.736
2019.5806,29.279
2019.5808,28.978
2019.5810,28.641
2019.5812,29.9
2019.5814,28.708
2019.5816,29.302
2019.5818,28.888
2019.5820,28.671
2019.5822,29.904
2019.5824,28.739
2019.5826,29.298
2019.5828,28.891
2019.5830,28.742
2019.5832,29.943
2019.5834,28.739
2019.5836,29.319
2019.5838,28.906
2019.5840,28.692
2019.5842,29.936
2019.5844,28.709
2019.5846,29.364
2019.5848,28.825
2019.5850,28.672
2019.5852,29.864
2019.5854,28.679
2019.5856,29.34
2019.5858,28.803
2019.5860,28.682
2019.5862,29.822
2019.5864,28.698
2019.5866,29.321
2019.5868,28.597
2019.5870,28.74
2019.5872,29.966
2019.5874,28.682
2019.5876,29.373
2019.5878,28.81
2019.5880,28.657
2019.5882,29.924
2019.5884,28.752
2019.5886,29.366
2019.5888,28.892
2019.5890,28.731
2019.5892,29.887
2019.5894,28.75
2019.5896,29.436
2019.5898,28.802
2019.5900,28.646
2019.5902,29.882
2019.5904,28.691
2019.5906,29.421
2019.5908,28.73
2019.5910,29.912
2019.5912,28.746
2019.5914,29.391
2019.5916,28.731
2019.5918,28.771
2019.5920,29.918
2019.5922,28.766
2019.5924,29.261
2019.5926,28.832
2019.5928,28.681
2019.5930,29.836
2019.5932,28.643
2019.5934,29.484
2019.5936,28.802
2019.5938,28.668
2019.5940,29.872
2019.5942,28.694
2019.5944,29.342
2019.5946,28.745
2019.5948,28.751
2019.5950,29.833
2019.5952,28.676
2019.5954,29.381
2019.5956,28.744
2019.5958,28.681
2019.5960,29.925
2019.5962,28.705
2019.5964,29.486
2019.5966,28.831
2019.5968,28.755
2019.5970,29.87
2019.5972,28.706
2019.5974,29.34
2019.5976,28.815
2019.5978,28.741
2019.5980,28.678
2019.5982,29.503
2019.5984,28.728
2019.5986,28.65
2019.5988,29.845
2019.5990,28.633
2019.5992,29.563
2019.5994,28.794
2019.5996,28.729
2019.5998,29.916
2019.6000,28.702
2019.6002,29.442
2019.6004,28.759
2019.6006,28.759
2019.6008,29.882
2019.6010,28.756
2019.6012,29.482
2019.6014,28.825
2019.6016,28.715
2019.6018,29.884
2019.6020,28.66
2019.6022,29.409
2019.6024,28.783
2019.6026,28.664
2019.6028,29.897
2019.6030,28.684
2019.6032,29.406
2019.6034,28.728
2019.6036,28.719
2019.6038,29.853
2019.6040,28.655
2019.6042,29.519
2019.6044,28.753
2019.6046,28.744
2019.6048,29.849
2019.6050,28.711
2019.6052,29.466
2019.6054,28.846
2019.6056,28.594
2019.6058,30.07
2019.6060,28.69
2019.6062,28.756
2019.6064,28.668
2019.6066,29.835
2019.6068,28.66
2019.6070,29.474
2019.6072,28.774
2019.6074,28.749
2019.6076,29.888
2019.6078,28.628
2019.6080,29.519
2019.6082,28.769
2019.6084,28.713
2019.6086,29.896
2019.6088,28.651
2019.6090,29.493
2019.6092,28.764
2019.6094,28.744
2019.6096,29.885
2019.6098,28.703
2019.6100,29.502
2019.6102,28.717
2019.6104,28.732
2019.6106,29.881
2019.6108,28.766
2019.6110,29.484
2019.6112,28.872
2019.6114,28.704
2019.6116,29.887
2019.6118,28.811
2019.6120,29.451
2019.6122,28.715
2019.6124,28.657
2019.6126,29.925
2019.6128,28.687
2019.6130,29.476
2019.6132,28.783
2019.6134,28.717
2019.6136,29.869
2019.6138,28.765
2019.6140,29.472
2019.6142,28.761
2019.6144,28.711
2019.6146,29.878
2019.6148,28.663
2019.6150,29.478
2019.6152,28.702
2019.6154,28.721
2019.6156,29.866
2019.6158,28.774
2019.6160,29.499
2019.6162,28.783
2019.6164,28.79
2019.6166,29.886
2019.6168,28.722
2019.6170,29.538
2019.6172,28.756
2019.6174,28.727
2019.6176,29.951
2019.6178,28.727
2019.6180,29.5
2019.6182,28.817
2019.6184,28.768
2019.6186,29.917
2019.6188,28.762
2019.6190,29.527
2019.6192,28.811
2019.6194,28.682
2019.6196,29.875
2019.6198,28.774
2019.6200,29.502
2019.6202,28.781
2019.6204,28.664
2019.6206,29.933
2019.6208,28.698
2019.6210,29.445
2019.6212,28.721
2019.6214,28.748
2019.6216,28.765
2019.6218,29.504
2019.6220,28.789
2019.6222,28.708
2019.6224,29.867
2019.6226,28.738
2019.6228,29.448
2019.6230,28.738
2019.6232,28.781
2019.6234,29.883
2019.6236,28.66
2019.6238,29.483
2019.6240,28.777
2019.6242,28.657
2019.6244,29.891
2019.6246,28.712
2019.6248,29.525
2019.6250,28.814
2019.6252,28.711
2019.6254,29.904
2019.6256,28.704
2019.6258,29.544
2019.6260,28.788
2019.6262,28.693
2019.6264,29.888
2019.6266,28.714
2019.6268,29.483
2019.6270,28.676
2019.6272,28.662
2019.6274,29.892
2019.6276,28.669
2019.6278,29.51
2019.6280,28.708
2019.6282,28.649
2019.6284,29.887
2019.6286,28.656
2019.6288,29.54
2019.6290,28.714
2019.6292,28.688
2019.6294,29.849
2019.6296,28.684
2019.6298,29.482
2019.6300,28.702
2019.6302,28.754
2019.6304,29.869
2019.6306,28.631
2019.6308,34.48
2019.6310,29.364
2019.6312,29.291
2019.6314,30.531
2019.6316,29.262
2019.6318,29.993
2019.6320,28.712
2019.6322,28.711
2019.6324,29.939
2019.6326,28.774
2019.6328,29.488
2019.6330,28.804
2019.6332,28.731
2019.6334,29.893
2019.6336,28.701
2019.6338,29.524
2019.6340,28.796
2019.6342,28.757
2019.6344,29.923
2019.6346,28.754
2019.6348,29.56
2019.6350,28.797
2019.6352,28.721
2019.6354,29.875
2019.6356,28.77
2019.6358,29.558
2019.6360,28.746
2019.6362,28.717
2019.6364,29.908
2019.6366,28.721
2019.6368,29.478
2019.6370,28.786
2019.6372,28.7
2019.6374,29.824
2019.6376,28.688
2019.6378,29.51
2019.6380,28.749
2019.6382,28.644
2019.6384,29.932
2019.6386,28.653
2019.6388,29.468
2019.6390,28.708
2019.6392,28.677
2019.6394,29.861
2019.6396,28.651
2019.6398,29.554
2019.6400,28.677
2019.6402,28.717
2019.6404,29.857
2019.6406,28.747
2019.6408,29.5
2019.6410,28.722
2019.6412,28.706
2019.6414,29.901
2019.6416,28.753
2019.6418,29.514
2019.6420,28.719
2019.6422,28.78
2019.6424,29.895
2019.6426,28.666
2019.6428,29.423
2019.6430,28.716
2019.6432,28.747
2019.6434,29.891
2019.6436,28.759
2019.6438,29.493
2019.6440,28.767
2019.6442,28.801
2019.6444,29.905
2019.6446,28.71
2019.6448,29.559
2019.6450,28.744
2019.6452,28.751
2019.6454,29.877
2019.6456,28.747
2019.6458,29.529
2019.6460,28.759
2019.6462,28.636
2019.6464,29.904
2019.6466,28.763
2019.6468,29.516
2019.6470,28.753
2019.6472,28.76
2019.6474,29.833
2019.6476,28.706
2019.6478,29.472
2019.6480,28.762
2019.6482,28.718
2019.6484,29.792
2019.6486,28.675
2019.6488,29.52
2019.6490,28.63
2019.6492,28.688
2019.6494,29.884
2019.6496,28.676
2019.6498,29.5
2019.6500,28.684
2019.6502,28.722
2019.6504,29.885
2019.6506,28.776
2019.6508,29.505
2019.6510,28.657
2019.6512,28.701
2019.6514,29.887
2019.6516,28.672
2019.6518,29.551
2019.6520,28.648
2019.6522,28.693
2019.6524,29.85
2019.6526,28.669
2019.6528,29.52
2019.6530,28.696
2019.6532,28.715
2019.6534,29.905
2019.6536,28.672
2019.6538,29.542
2019.6540,28.727
2019.6542,28.674
2019.6544,29.815
2019.6546,28.65
2019.6548,29.484
2019.6550,28.576
2019.6552,28.702
2019.6554,29.818
2019.6556,28.648
2019.6558,29.505
2019.6560,28.684
2019.6562,28.685
2019.6564,29.832
2019.6566,28.602
2019.6568,29.459
2019.6570,28.655
2019.6572,28.634
2019.6574,29.816
2019.6576,28.675
2019.6578,29.502
2019.6580,28.61
2019.6582,28.625
2019.6584,29.905
2019.6586,28.63
2019.6588,29.499
2019.6590,28.747
2019.6592,28.707
2019.6594,29.888
2019.6596,28.686
2019.6598,29.595
2019.6600,28.669
2019.6602,28.705
2019.6604,29.851
2019.6606,28.627
2019.6608,29.524
2019.6610,28.615
2019.6612,28.666
2019.6614,29.866
2019.6616,28.735
2019.6618,29.535
2019.6620,28.663
2019.6622,28.731
2019.6624,29.841
2019.6626,28.732
2019.6628,29.523
2019.6630,28.738
2019.6632,28.669
2019.6634,29.838
2019.6636,28.722
2019.6638,29.546
2019.6640,28.689
2019.6642,28.617
2019.6644,29.863
2019.6646,28.627
2019.6648,29.489
2019.6650,28.63
2019.6652,28.66
2019.6654,29.87
2019.6656,28.621
2019.6658,29.463
2019.6660,28.677
2019.6662,28.685
2019.6664,29.794
2019.6666,28.672
2019.6668,29.42
2019.6670,28.693
2019.6672,28.693
2019.6674,29.803
2019.6676,28.619
2019.6678,29.487
2019.6680,28.609
2019.6682,28.711
2019.6684,29.807
2019.6686,28.723
2019.6688,29.538
2019.6690,28.698
2019.6692,28.69
2019.6694,29.882
2019.6696,28.752
2019.6698,29.554
2019.6700,28.693
2019.6702,28.66
2019.6704,29.821
2019.6706,28.645
2019.6708,29.616
2019.6710,28.661
2019.6712,28.615
2019.6714,29.876
2019.6716,28.711
2019.6718,29.424
2019.6720,28.746
2019.6722,28.711
2019.6724,29.822
2019.6726,28.682
2019.6728,29.475
2019.6730,28.758
2019.6732,28.687
2019.6734,29.764
2019.6736,28.724
2019.6738,29.561
2019.6740,28.681
2019.6742,28.649
2019.6744,29.742
2019.6746,28.704
2019.6748,29.496
2019.6750,28.74
2019.6752,28.672
2019.6754,29.854
2019.6756,28.707
2019.6758,29.495
2019.6760,28.69
2019.6762,28.67
2019.6764,29.744
2019.6766,28.642
2019.6768,29.508
2019.6770,28.64
2019.6772,28.66
2019.6774,29.708
2019.6776,28.705
2019.6778,29.508
2019.6780,28.618
2019.6782,28.723
2019.6784,29.629
2019.6786,28.71
2019.6788,29.439
2019.6790,28.678
2019.6792,28.71
2019.6794,29.686
2019.6796,28.66
2019.6798,29.406
2019.6800,28.684
2019.6802,28.739
2019.6804,29.661
2019.6806,28.582
2019.6808,29.55
2019.6810,28.641
2019.6812,28.702
2019.6814,29.608
2019.6816,28.697
2019.6818,29.507
2019.6820,28.777
2019.6822,28.755
2019.6824,29.597
2019.6826,28.798
2019.6828,29.475
2019.6830,28.725
2019.6832,28.791
2019.6834,29.598
2019.6836,28.77
2019.6838,29.506
2019.6840,28.621
2019.6842,28.783
2019.6844,29.568
2019.6846,28.643
2019.6848,29.49
2019.6850,28.705
2019.6852,28.85
2019.6854,29.511
2019.6856,28.597
2019.6858,29.514
2019.6860,28.66
2019.6862,28.813
2019.6864,29.37
2019.6866,28.675
2019.6868,29.427
2019.6870,28.703
2019.6872,28.871
2019.6874,29.421
2019.6876,28.701
2019.6878,29.511
2019.6880,28.72
2019.6882,28.861
2019.6884,29.511
2019.6886,28.63
2019.6888,29.504
2019.6890,28.656
2019.6892,28.874
2019.6894,29.499
2019.6896,28.641
2019.6898,29.518
2019.6900,28.75
2019.6902,28.866
2019.6904,29.454
2019.6906,28.699
2019.6908,29.576
2019.6910,28.649
2019.6912,28.978
2019.6914,29.418
2019.6916,28.696
2019.6918,29.533
2019.6920,28.705
2019.6922,28.898
2019.6924,29.472
2019.6926,28.559
2019.6928,29.436
2019.6930,28.658
2019.6932,28.924
2019.6934,29.368
2019.6936,28.637
2019.6938,29.453
2019.6940,28.639
2019.6942,29.001
2019.6944,29.276
2019.6946,28.699
2019.6948,29.512
2019.6950,28.732
2019.6952,28.993
2019.6954,29.369
2019.6956,28.663
2019.6958,29.561
2019.6960,28.671
2019.6962,29.006
2019.6964,29.374
2019.6966,28.681
2019.6968,29.578
2019.6970,28.711
2019.6972,29.063
2019.6974,29.348
2019.6976,28.675
2019.6978,29.527
2019.6980,28.693
2019.6982,29.074
2019.6984,29.205
2019.6986,28.725
2019.6988,29.49
2019.6990,28.594
2019.6992,29.137
2019.6994,29.156
2019.6996,28.621
2019.6998,29.442
2019.7000,28.594
2019.7002,29.088
2019.7004,29.175
2019.7006,28.655
2019.7008,29.462
2019.7010,28.654
2019.7012,29.076
2019.7014,29.167
2019.7016,28.715
2019.7018,29.528
2019.7020,28.7
2019.7022,29.157
2019.7024,29.074
2019.7026,28.698
2019.7028,29.613
2019.7030,28.64
2019.7032,29.197
2019.7034,29.209
2019.7036,28.672
2019.7038,29.553
2019.7040,28.634
2019.7042,29.281
2019.7044,29.171
2019.7046,28.604
2019.7048,29.526
2019.7050,28.589
2019.7052,29.321
2019.7054,29.025
2019.7056,28.572
2019.7058,29.563
2019.7060,28.62
2019.7062,29.234
2019.7064,29.076
2019.7066,28.696
2019.7068,29.527
2019.7070,28.666
2019.7072,29.252
2019.7074,29.119
2019.7076,28.667
2019.7078,29.497
2019.7080,28.629
2019.7082,29.241
2019.7084,29.016
2019.7086,28.643
2019.7088,29.497
2019.7090,28.635
2019.7092,29.264
2019.7094,29.051
2019.7096,28.661
2019.7098,29.569
2019.7100,28.699
2019.7102,29.348
2019.7104,29.063
2019.7106,28.696
2019.7108,29.54
2019.7110,28.733
2019.7112,29.427
2019.7114,29.076
2019.7116,28.618
2019.7118,29.424
2019.7120,28.648
2019.7122,29.352
2019.7124,28.988
2019.7126,28.66
2019.7128,29.421
2019.7130,28.629
2019.7132,29.373
2019.7134,29
2019.7136,28.639
2019.7138,29.473
2019.7140,28.63
2019.7142,29.436
2019.7144,28.933
2019.7146,28.647
2019.7148,29.499
2019.7150,28.711
2019.7152,28.921
2019.7154,28.708
2019.7156,29.558
2019.7158,28.738
2019.7160,29.489
2019.7162,29.015
2019.7164,28.706
2019.7166,29.496
2019.7168,28.68
2019.7170,29.473
2019.7172,28.936
2019.7174,28.66
2019.7176,29.498
2019.7178,28.668
2019.7180,29.389
2019.7182,29.054
2019.7184,28.627
2019.7186,29.571
2019.7188,28.639
2019.7190,29.49
2019.7192,28.914
2019.7194,28.612
2019.7196,29.538
2019.7198,28.647
2019.7200,29.47
2019.7202,28.942
2019.7204,28.693
2019.7206,29.479
2019.7208,28.681
2019.7210,29.54
2019.7212,28.948
2019.7214,28.677
2019.7216,29.46
2019.7218,28.703
2019.7220,29.483
2019.7222,28.967
2019.7224,28.703
2019.7226,29.459
2019.7228,28.734
2019.7230,29.565
2019.7232,28.924
2019.7234,28.601
2019.7236,29.515
2019.7238,28.667
2019.7240,29.545
2019.7242,28.829
2019.7244,28.696
2019.7246,29.517
2019.7248,28.708
2019.7250,29.579
2019.7252,28.895
2019.7254,28.641
2019.7256,29.433
2019.7258,28.789
2019.7260,29.588
2019.7262,28.876
2019.7264,28.709
2019.7266,29.609
2019.7268,28.711
2019.7270,29.686
2019.7272,28.933
2019.7274,28.627
2019.7276,29.49
2019.7278,28.73
2019.7280,29.589
2019.7282,28.835
2019.7284,28.615
2019.7286,29.533
2019.7288,28.654
2019.7290,29.687
2019.7292,28.784
2019.7294,28.681
2019.7296,29.507
2019.7298,28.708
2019.7300,29.641
2019.7302,28.86
2019.7304,28.696
2019.7306,28.703
2019.7308,29.647
2019.7310,28.884
2019.7312,28.647
2019.7314,29.503
2019.7316,28.643
2019.7318,29.664
2019.7320,28.858
2019.7322,28.732
2019.7324,29.565
2019.7326,28.693
2019.7328,29.654
2019.7330,28.783
2019.7332,28.752
2019.7334,29.561
2019.7336,28.723
2019.7338,29.676
2019.7340,28.865
2019.7342,28.802
2019.7344,29.518
2019.7346,28.741
2019.7348,29.653
2019.7350,28.78
2019.7352,28.682
2019.7354,29.476
2019.7356,28.638
2019.7358,29.65
2019.7360,28.83
2019.7362,28.687
2019.7364,29.544
2019.7366,28.71
2019.7368,29.682
2019.7370,28.819
2019.7372,28.698
2019.7374,29.595
2019.7376,28.696
2019.7378,29.773
2019.7380,28.72
2019.7382,28.603
2019.7384,29.529
2019.7386,28.697
2019.7388,29.687
2019.7390,28.819
2019.7392,28.638
2019.7394,29.463
2019.7396,28.638
2019.7398,29.655
2019.7400,28.855
2019.7402,28.726
2019.7404,29.569
2019.7406,28.719
2019.7408,29.754
2019.7410,28.874
2019.7412,28.726
2019.7414,29.538
2019.7416,28.714
2019.7418,29.699
2019.7420,28.777
2019.7422,28.787
2019.7424,29.556
2019.7426,28.751
2019.7428,29.776
2019.7430,28.828
2019.7432,28.678
2019.7434,29.521
2019.7436,28.706
2019.7438,29.765
2019.7440,28.725
2019.7442,28.675
2019.7444,29.544
2019.7446,28.704
2019.7448,29.745
2019.7450,28.778
2019.7452,28.672
2019.7454,29.53
2019.7456,28.652
2019.7458,29.768
2019.7460,28.693
2019.7462,29.614
2019.7464,28.714
2019.7466,29.794
2019.7468,28.857
2019.7470,28.594
2019.7472,29.493
2019.7474,28.768
2019.7476,29.8
2019.7478,28.816
2019.7480,28.698
2019.7482,29.495
2019.7484,28.673
2019.7486,29.743
2019.7488,28.798
2019.7490,28.698
2019.7492,29.52
2019.7494,28.716
2019.7496,29.736
2019.7498,28.785
2019.7500,28.648
2019.7502,29.487
2019.7504,28.639
2019.7506,29.821
2019.7508,28.744
2019.7510,28.65
2019.7512,29.547
2019.7514,28.684
2019.7516,29.761
2019.7518,28.726
2019.7520,28.621
2019.7522,29.606
2019.7524,28.663
2019.7526,29.742
2019.7528,28.831
2019.7530,28.767
2019.7532,29.478
2019.7534,28.633
2019.7536,29.793
2019.7538,28.676
2019.7540,28.729
2019.7542,29.441
2019.7544,28.668
2019.7546,29.815
2019.7548,28.762
2019.7550,28.75
2019.7552,29.502
2019.7554,28.759
2019.7556,29.758
2019.7558,28.765
2019.7560,28.652
2019.7562,29.484
2019.7564,28.654
2019.7566,29.799
2019.7568,28.742
2019.7570,28.56
2019.7572,29.532
2019.7574,28.714
2019.7576,29.803
2019.7578,28.756
2019.7580,28.756
2019.7582,29.567
2019.7584,28.673
2019.7586,29.758
2019.7588,28.723
2019.7590,28.678
2019.7592,29.55
2019.7594,28.704
2019.7596,29.813
2019.7598,28.807
2019.7600,28.774
2019.7602,29.585
2019.7604,28.711
2019.7606,29.798
2019.7608,28.824
2019.7610,28.711
2019.7612,29.519
2019.7614,29.821
2019.7616,28.761
2019.7618,28.709
2019.7620,29.406
2019.7622,28.678
