timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T11:22:12.691560427+00:00;3;1;770;1
2026-06-09T11:22:19.038957323+00:00;2;1;831;1
2026-06-09T11:22:36.950039691+00:00;1;1;902;2
2026-06-09T11:22:46.595161546+00:00;1;1;904;1
2026-06-09T11:22:56.155990414+00:00;1;1;906;1
2026-06-09T11:23:00.629943858+00:00;2;1;839;1
2026-06-09T11:23:14.300743581+00:00;3;1;781;1
2026-06-09T11:23:20.154072729+00:00;1;1;911;1
2026-06-09T11:23:31.844903309+00:00;2;1;845;1
2026-06-09T11:23:58.551418113+00:00;1;1;919;2
2026-06-09T11:24:06.298986258+00:00;4;1;741;1
2026-06-09T11:24:15.934825175+00:00;3;1;792;1
2026-06-09T11:24:18.632033374+00:00;2;1;854;1
2026-06-09T11:24:27.353784457+00:00;1;1;925;1
2026-06-09T11:24:44.653241178+00:00;2;1;859;1
2026-06-09T11:25:00.957773564+00:00;1;1;932;1
2026-06-09T11:25:12.308496002+00:00;4;1;752;1
2026-06-09T11:25:34.561904819+00:00;1;1;939;1
2026-06-09T11:25:57.442766307+00:00;2;1;873;1
2026-06-09T11:26:08.165441756+00:00;1;1;946;2
2026-06-09T11:26:19.125386640+00:00;3;1;814;1
2026-06-09T11:26:39.092691705+00:00;2;1;881;1
2026-06-09T11:26:41.766168609+00:00;1;1;953;1
2026-06-09T11:26:54.643442714+00:00;2;1;884;1
2026-06-09T11:27:05.752762945+00:00;1;1;958;1
2026-06-09T11:27:10.243286301+00:00;2;1;887;1
2026-06-09T11:27:15.367783033+00:00;1;1;960;1
2026-06-09T11:27:30.327434044+00:00;4;1;775;2
2026-06-09T11:27:48.965462538+00:00;1;1;967;2
2026-06-09T11:28:02.244238325+00:00;2;1;897;1
2026-06-09T11:28:08.177176972+00:00;1;1;971;1
2026-06-09T11:28:12.648857628+00:00;2;1;899;1
2026-06-09T11:28:22.565195246+00:00;1;1;974;1
2026-06-09T11:28:23.046623315+00:00;2;1;901;1
2026-06-09T11:28:38.655476546+00:00;2;1;904;1
2026-06-09T11:28:56.174661735+00:00;1;1;981;1
2026-06-09T11:29:07.123442219+00:00;3;1;844;1
2026-06-09T11:29:10.576896160+00:00;1;1;984;1
2026-06-09T11:29:29.526488561+00:00;3;1;848;1
2026-06-09T11:29:35.850332977+00:00;2;1;915;2
2026-06-09T11:29:51.456939817+00:00;2;1;918;1
2026-06-09T11:30:03.378395326+00:00;1;1;995;1
2026-06-09T11:30:12.983043503+00:00;1;1;997;1
2026-06-09T11:30:31.133484045+00:00;3;1;859;1
2026-06-09T11:30:36.989922296+00:00;1;1;1002;1
2026-06-09T11:30:48.662254235+00:00;2;1;929;1
2026-06-09T11:31:15.381280835+00:00;1;1;1010;2
2026-06-09T11:31:29.907869673+00:00;1;1;1013;1
2026-06-09T11:31:44.187610936+00:00;1;1;1016;1
2026-06-09T11:31:55.141497399+00:00;3;1;874;1
2026-06-09T11:32:06.661582978+00:00;2;1;944;2
2026-06-09T11:32:17.790354329+00:00;1;1;1023;1
2026-06-09T11:32:36.387396020+00:00;4;1;826;1
2026-06-09T11:32:51.395229379+00:00;1;1;1030;1
2026-06-09T11:33:14.256329156+00:00;2;1;957;1
2026-06-09T11:33:19.146879815+00:00;3;1;889;1
2026-06-09T11:33:24.666401789+00:00;2;1;959;1
2026-06-09T11:33:24.999009064+00:00;1;1;1037;2
2026-06-09T11:33:36.407317575+00:00;4;1;836;1
2026-06-09T11:33:58.601082326+00:00;1;1;1044;1
2026-06-09T11:34:22.592660754+00:00;1;1;1049;1
2026-06-09T11:34:27.067472059+00:00;2;1;971;1
2026-06-09T11:34:32.201555913+00:00;1;1;1051;1
2026-06-09T11:34:42.665160847+00:00;2;1;974;1
